score,tone_name,doc_id
0.261827,Openness,587
0.987189,Conscientiousness,587
0.345585,Extraversion,587
0.970022,Agreeableness,587
0.80654,Emotional Range,587
0.103815,Anger,588
0.497593,Disgust,588
0.469795,Fear,588
0.55572,Joy,588
0.475825,Sadness,588
0.0,Analytical,588
0.557118,Confident,588
0.0,Tentative,588
0.172684,Openness,588
0.908925,Conscientiousness,588
0.627913,Extraversion,588
0.856548,Agreeableness,588
0.859414,Emotional Range,588
0.118798,Anger,589
0.547352,Disgust,589
0.098036,Fear,589
0.556032,Joy,589
0.477357,Sadness,589
0.0,Analytical,589
0.418218,Confident,589
0.0,Tentative,589
0.125637,Openness,589
0.953791,Conscientiousness,589
0.306807,Extraversion,589
0.779214,Agreeableness,589
0.711554,Emotional Range,589
0.17348,Anger,590
0.504778,Disgust,590
0.12021,Fear,590
0.553278,Joy,590
0.576251,Sadness,590
0.0,Analytical,590
0.0,Confident,590
0.32403,Tentative,590
0.30621,Openness,590
0.320253,Conscientiousness,590
0.818792,Extraversion,590
0.508734,Agreeableness,590
0.489101,Emotional Range,590
0.065987,Anger,591
0.46839,Disgust,591
0.078166,Fear,591
0.659368,Joy,591
0.131994,Sadness,591
0.0,Analytical,591
0.197948,Confident,591
0.0,Tentative,591
0.175965,Openness,591
0.952942,Conscientiousness,591
0.755707,Extraversion,591
0.987884,Agreeableness,591
0.554285,Emotional Range,591
0.066378,Anger,592
0.102678,Disgust,592
0.072538,Fear,592
0.658393,Joy,592
0.128598,Sadness,592
0.0,Analytical,592
0.0,Confident,592
0.116048,Tentative,592
0.420044,Openness,592
0.909768,Conscientiousness,592
0.866467,Extraversion,592
0.97032,Agreeableness,592
0.649886,Emotional Range,592
0.108058,Anger,593
0.123754,Disgust,593
0.133551,Fear,593
0.615107,Joy,593
0.249091,Sadness,593
0.007572,Analytical,593
0.133536,Confident,593
0.0,Tentative,593
0.140123,Openness,593
0.840832,Conscientiousness,593
0.420995,Extraversion,593
0.730473,Agreeableness,593
0.63427,Emotional Range,593
0.073541,Anger,594
0.124075,Disgust,594
0.072393,Fear,594
0.682546,Joy,594
0.497556,Sadness,594
0.0,Analytical,594
0.635467,Confident,594
0.0,Tentative,594
0.090207,Openness,594
0.958401,Conscientiousness,594
0.582544,Extraversion,594
0.991643,Agreeableness,594
0.727137,Emotional Range,594
0.070421,Anger,595
0.095955,Disgust,595
0.090386,Fear,595
0.680317,Joy,595
0.450846,Sadness,595
0.0,Analytical,595
0.0,Confident,595
0.112112,Tentative,595
0.168544,Openness,595
0.878232,Conscientiousness,595
0.893812,Extraversion,595
0.97543,Agreeableness,595
0.64549,Emotional Range,595
0.045862,Anger,596
0.420207,Disgust,596
0.077263,Fear,596
0.595297,Joy,596
0.146662,Sadness,596
0.0,Analytical,596
0.0,Confident,596
0.160641,Tentative,596
0.319472,Openness,596
0.815423,Conscientiousness,596
0.763913,Extraversion,596
0.964901,Agreeableness,596
0.517562,Emotional Range,596
0.070354,Anger,597
0.493113,Disgust,597
0.07924,Fear,597
0.672169,Joy,597
0.171238,Sadness,597
0.001325,Analytical,597
0.0,Confident,597
0.373585,Tentative,597
0.331917,Openness,597
0.891828,Conscientiousness,597
0.541216,Extraversion,597
0.938289,Agreeableness,597
0.742169,Emotional Range,597
0.090816,Anger,598
0.497304,Disgust,598
0.07235,Fear,598
0.629762,Joy,598
0.1604,Sadness,598
0.0,Analytical,598
0.485438,Confident,598
0.0,Tentative,598
0.216965,Openness,598
0.966483,Conscientiousness,598
0.800173,Extraversion,598
0.895135,Agreeableness,598
0.718037,Emotional Range,598
0.080109,Anger,599
0.107864,Disgust,599
0.100058,Fear,599
0.626674,Joy,599
0.46211,Sadness,599
2.7e-05,Analytical,599
0.0,Confident,599
0.037293,Tentative,599
0.194408,Openness,599
0.742695,Conscientiousness,599
0.712651,Extraversion,599
0.834002,Agreeableness,599
0.726933,Emotional Range,599
0.071552,Anger,600
0.085683,Disgust,600
0.085204,Fear,600
0.606256,Joy,600
0.49078,Sadness,600
0.0,Analytical,600
0.0,Confident,600
0.000652,Tentative,600
0.331981,Openness,600
0.936501,Conscientiousness,600
0.660533,Extraversion,600
0.892533,Agreeableness,600
0.7573,Emotional Range,600
0.062783,Anger,601
0.541202,Disgust,601
0.064613,Fear,601
0.684575,Joy,601
0.489198,Sadness,601
0.0,Analytical,601
0.0,Confident,601
0.137808,Tentative,601
0.266822,Openness,601
0.70352,Conscientiousness,601
0.812274,Extraversion,601
0.959003,Agreeableness,601
0.499195,Emotional Range,601
0.067192,Anger,602
0.094521,Disgust,602
0.059805,Fear,602
0.670683,Joy,602
0.143763,Sadness,602
0.0,Analytical,602
0.422867,Confident,602
0.0,Tentative,602
0.146434,Openness,602
0.855123,Conscientiousness,602
0.500704,Extraversion,602
0.96579,Agreeableness,602
0.509366,Emotional Range,602
0.079619,Anger,603
0.12787,Disgust,603
0.083649,Fear,603
0.644701,Joy,603
0.475469,Sadness,603
0.0,Analytical,603
0.0,Confident,603
0.01657,Tentative,603
0.369177,Openness,603
0.966711,Conscientiousness,603
0.673583,Extraversion,603
0.90052,Agreeableness,603
0.811828,Emotional Range,603
0.069462,Anger,604
0.075154,Disgust,604
0.040343,Fear,604
0.707114,Joy,604
0.085631,Sadness,604
0.0,Analytical,604
0.0,Confident,604
0.5745,Tentative,604
0.301855,Openness,604
0.551078,Conscientiousness,604
0.851334,Extraversion,604
0.729782,Agreeableness,604
0.595912,Emotional Range,604
0.088223,Anger,605
0.528101,Disgust,605
0.122021,Fear,605
0.516157,Joy,605
0.585739,Sadness,605
0.0,Analytical,605
0.0,Confident,605
0.061079,Tentative,605
0.448467,Openness,605
0.944576,Conscientiousness,605
0.850564,Extraversion,605
0.938836,Agreeableness,605
0.724554,Emotional Range,605
0.104703,Anger,606
0.512579,Disgust,606
0.126636,Fear,606
0.571809,Joy,606
0.514072,Sadness,606
0.0,Analytical,606
0.353374,Confident,606
0.0,Tentative,606
0.241552,Openness,606
0.956866,Conscientiousness,606
0.629595,Extraversion,606
0.96532,Agreeableness,606
0.675329,Emotional Range,606
0.095257,Anger,607
0.443734,Disgust,607
0.110388,Fear,607
0.639179,Joy,607
0.597774,Sadness,607
0.20578,Analytical,607
0.026233,Confident,607
0.0,Tentative,607
0.395087,Openness,607
0.947217,Conscientiousness,607
0.892803,Extraversion,607
0.956254,Agreeableness,607
0.772738,Emotional Range,607
0.073212,Anger,608
0.10798,Disgust,608
0.082319,Fear,608
0.624886,Joy,608
0.156686,Sadness,608
0.0,Analytical,608
0.0,Confident,608
0.20155,Tentative,608
0.164488,Openness,608
0.785676,Conscientiousness,608
0.522371,Extraversion,608
0.911309,Agreeableness,608
0.502767,Emotional Range,608
0.109168,Anger,609
0.147366,Disgust,609
0.066881,Fear,609
0.630016,Joy,609
0.503045,Sadness,609
0.0,Analytical,609
0.261176,Confident,609
0.0,Tentative,609
0.123114,Openness,609
0.925751,Conscientiousness,609
0.581928,Extraversion,609
0.958937,Agreeableness,609
0.848736,Emotional Range,609
0.061221,Anger,610
0.10481,Disgust,610
0.114271,Fear,610
0.661193,Joy,610
0.499405,Sadness,610
0.0,Analytical,610
0.0,Confident,610
0.278987,Tentative,610
0.10329,Openness,610
0.92931,Conscientiousness,610
0.679189,Extraversion,610
0.949858,Agreeableness,610
0.800997,Emotional Range,610
0.06388,Anger,611
0.081458,Disgust,611
0.065284,Fear,611
0.718234,Joy,611
0.153279,Sadness,611
0.080162,Analytical,611
0.357219,Confident,611
0.0,Tentative,611
0.239166,Openness,611
0.929307,Conscientiousness,611
0.749572,Extraversion,611
0.883255,Agreeableness,611
0.906381,Emotional Range,611
0.047838,Anger,612
0.094049,Disgust,612
0.043044,Fear,612
0.679924,Joy,612
0.108809,Sadness,612
0.0,Analytical,612
0.296114,Confident,612
0.0,Tentative,612
0.29683,Openness,612
0.983315,Conscientiousness,612
0.922719,Extraversion,612
0.984645,Agreeableness,612
0.908141,Emotional Range,612
0.084813,Anger,613
0.116027,Disgust,613
0.094292,Fear,613
0.613172,Joy,613
0.208248,Sadness,613
0.177819,Analytical,613
0.216377,Confident,613
0.0,Tentative,613
0.200335,Openness,613
0.845436,Conscientiousness,613
0.67081,Extraversion,613
0.925958,Agreeableness,613
0.611103,Emotional Range,613
0.108474,Anger,614
0.529792,Disgust,614
0.126333,Fear,614
0.561348,Joy,614
0.164899,Sadness,614
0.0,Analytical,614
0.0,Confident,614
2.8e-05,Tentative,614
0.288106,Openness,614
0.652773,Conscientiousness,614
0.616293,Extraversion,614
0.970317,Agreeableness,614
0.144478,Emotional Range,614
0.078042,Anger,615
0.120857,Disgust,615
0.085044,Fear,615
0.632571,Joy,615
0.145517,Sadness,615
0.0,Analytical,615
0.0,Confident,615
0.000151,Tentative,615
0.181171,Openness,615
0.966719,Conscientiousness,615
0.737587,Extraversion,615
0.966813,Agreeableness,615
0.733716,Emotional Range,615
0.096624,Anger,616
0.46808,Disgust,616
0.099248,Fear,616
0.612159,Joy,616
0.534811,Sadness,616
0.393578,Analytical,616
0.224615,Confident,616
0.0,Tentative,616
0.29482,Openness,616
0.795534,Conscientiousness,616
0.766911,Extraversion,616
0.81248,Agreeableness,616
0.729679,Emotional Range,616
0.087022,Anger,617
0.128864,Disgust,617
0.490661,Fear,617
0.616081,Joy,617
0.5088,Sadness,617
0.0,Analytical,617
0.136181,Confident,617
0.0,Tentative,617
0.469338,Openness,617
0.967676,Conscientiousness,617
0.743528,Extraversion,617
0.94988,Agreeableness,617
0.78979,Emotional Range,617
0.092097,Anger,618
0.467438,Disgust,618
0.08122,Fear,618
0.667847,Joy,618
0.460176,Sadness,618
0.000105,Analytical,618
0.0,Confident,618
0.008955,Tentative,618
0.402207,Openness,618
0.864639,Conscientiousness,618
0.734748,Extraversion,618
0.942332,Agreeableness,618
0.567501,Emotional Range,618
0.143277,Anger,619
0.118567,Disgust,619
0.095742,Fear,619
0.589099,Joy,619
0.163022,Sadness,619
0.134877,Analytical,619
0.050471,Confident,619
0.0,Tentative,619
0.407487,Openness,619
0.977797,Conscientiousness,619
0.867515,Extraversion,619
0.858547,Agreeableness,619
0.929688,Emotional Range,619
0.070365,Anger,620
0.538121,Disgust,620
0.093703,Fear,620
0.613145,Joy,620
0.527143,Sadness,620
0.0,Analytical,620
0.239599,Confident,620
0.0,Tentative,620
0.081865,Openness,620
0.879142,Conscientiousness,620
0.380298,Extraversion,620
0.951494,Agreeableness,620
0.577436,Emotional Range,620
0.087357,Anger,621
0.501249,Disgust,621
0.086165,Fear,621
0.525184,Joy,621
0.50635,Sadness,621
0.0,Analytical,621
0.301824,Confident,621
0.0,Tentative,621
0.15715,Openness,621
0.951774,Conscientiousness,621
0.352541,Extraversion,621
0.890584,Agreeableness,621
0.653655,Emotional Range,621
0.078993,Anger,622
0.091198,Disgust,622
0.112377,Fear,622
0.658987,Joy,622
0.576219,Sadness,622
0.002908,Analytical,622
0.0,Confident,622
0.468594,Tentative,622
0.163061,Openness,622
0.938515,Conscientiousness,622
0.541989,Extraversion,622
0.935265,Agreeableness,622
0.575476,Emotional Range,622
0.064742,Anger,623
0.148896,Disgust,623
0.092149,Fear,623
0.652839,Joy,623
0.15005,Sadness,623
0.0,Analytical,623
0.164035,Confident,623
0.0,Tentative,623
0.194826,Openness,623
0.947242,Conscientiousness,623
0.73221,Extraversion,623
0.995654,Agreeableness,623
0.667782,Emotional Range,623
0.4898,Anger,624
0.143281,Disgust,624
0.134665,Fear,624
0.585526,Joy,624
0.553305,Sadness,624
0.0,Analytical,624
0.0,Confident,624
0.087613,Tentative,624
0.372623,Openness,624
0.841458,Conscientiousness,624
0.791779,Extraversion,624
0.925692,Agreeableness,624
0.662572,Emotional Range,624
0.049735,Anger,625
0.08876,Disgust,625
0.08015,Fear,625
0.698177,Joy,625
0.528564,Sadness,625
0.053934,Analytical,625
0.122934,Confident,625
0.0,Tentative,625
0.096944,Openness,625
0.932624,Conscientiousness,625
0.602164,Extraversion,625
0.923637,Agreeableness,625
0.755084,Emotional Range,625
0.080565,Anger,626
0.470252,Disgust,626
0.067882,Fear,626
0.667973,Joy,626
0.130844,Sadness,626
0.0,Analytical,626
0.551327,Confident,626
0.0,Tentative,626
0.104671,Openness,626
0.975348,Conscientiousness,626
0.76721,Extraversion,626
0.977803,Agreeableness,626
0.786497,Emotional Range,626
0.082477,Anger,627
0.136251,Disgust,627
0.089006,Fear,627
0.683473,Joy,627
0.531636,Sadness,627
0.098213,Analytical,627
0.0,Confident,627
0.179369,Tentative,627
0.198366,Openness,627
0.954731,Conscientiousness,627
0.908193,Extraversion,627
0.978857,Agreeableness,627
0.803613,Emotional Range,627
0.082016,Anger,628
0.547064,Disgust,628
0.100599,Fear,628
0.674209,Joy,628
0.519358,Sadness,628
0.0,Analytical,628
0.444713,Confident,628
0.0,Tentative,628
0.117043,Openness,628
0.862521,Conscientiousness,628
0.387593,Extraversion,628
0.881626,Agreeableness,628
0.59456,Emotional Range,628
0.067324,Anger,629
0.454478,Disgust,629
0.070217,Fear,629
0.649998,Joy,629
0.498896,Sadness,629
0.0,Analytical,629
0.480513,Confident,629
0.0,Tentative,629
0.245654,Openness,629
0.88427,Conscientiousness,629
0.689721,Extraversion,629
0.907406,Agreeableness,629
0.645884,Emotional Range,629
0.125386,Anger,630
0.154223,Disgust,630
0.608743,Fear,630
0.578931,Joy,630
0.537998,Sadness,630
0.005363,Analytical,630
0.192384,Confident,630
0.0,Tentative,630
0.56294,Openness,630
0.899834,Conscientiousness,630
0.791319,Extraversion,630
0.857178,Agreeableness,630
0.76022,Emotional Range,630
0.060818,Anger,631
0.495358,Disgust,631
0.076312,Fear,631
0.604059,Joy,631
0.539517,Sadness,631
0.0,Analytical,631
0.051793,Confident,631
0.0,Tentative,631
0.141164,Openness,631
0.956284,Conscientiousness,631
0.683611,Extraversion,631
0.933109,Agreeableness,631
0.80158,Emotional Range,631
0.156785,Anger,632
0.145418,Disgust,632
0.113734,Fear,632
0.543242,Joy,632
0.603911,Sadness,632
0.486845,Analytical,632
0.0,Confident,632
0.088134,Tentative,632
0.382101,Openness,632
0.8918,Conscientiousness,632
0.821934,Extraversion,632
0.840258,Agreeableness,632
0.662038,Emotional Range,632
0.583322,Anger,633
0.570816,Disgust,633
0.569767,Fear,633
0.604747,Joy,633
0.521059,Sadness,633
0.0,Analytical,633
0.229368,Confident,633
0.0,Tentative,633
0.301017,Openness,633
0.884828,Conscientiousness,633
0.819132,Extraversion,633
0.877685,Agreeableness,633
0.781527,Emotional Range,633
0.184156,Anger,634
0.529739,Disgust,634
0.139549,Fear,634
0.522746,Joy,634
0.519193,Sadness,634
0.0,Analytical,634
0.424492,Confident,634
0.0,Tentative,634
0.568669,Openness,634
0.953458,Conscientiousness,634
0.785378,Extraversion,634
0.908983,Agreeableness,634
0.782315,Emotional Range,634
0.076856,Anger,635
0.093524,Disgust,635
0.512242,Fear,635
0.625588,Joy,635
0.480601,Sadness,635
0.320223,Analytical,635
0.0,Confident,635
0.250429,Tentative,635
0.402712,Openness,635
0.973512,Conscientiousness,635
0.898706,Extraversion,635
0.990785,Agreeableness,635
0.76612,Emotional Range,635
0.069384,Anger,636
0.077339,Disgust,636
0.079382,Fear,636
0.682925,Joy,636
0.497244,Sadness,636
0.155643,Analytical,636
0.0,Confident,636
0.128496,Tentative,636
0.346028,Openness,636
0.985148,Conscientiousness,636
0.853844,Extraversion,636
0.985337,Agreeableness,636
0.841658,Emotional Range,636
0.144068,Anger,637
0.1349,Disgust,637
0.485302,Fear,637
0.512092,Joy,637
0.525642,Sadness,637
0.769848,Analytical,637
0.0,Confident,637
0.082598,Tentative,637
0.199614,Openness,637
0.743404,Conscientiousness,637
0.799301,Extraversion,637
0.421627,Agreeableness,637
0.842775,Emotional Range,637
0.081988,Anger,638
0.470402,Disgust,638
0.100875,Fear,638
0.592757,Joy,638
0.638293,Sadness,638
0.0,Analytical,638
0.0,Confident,638
0.269587,Tentative,638
0.237872,Openness,638
0.854847,Conscientiousness,638
0.418002,Extraversion,638
0.822612,Agreeableness,638
0.645812,Emotional Range,638
0.061084,Anger,639
0.075484,Disgust,639
0.055924,Fear,639
0.687246,Joy,639
0.147862,Sadness,639
0.0,Analytical,639
0.002125,Confident,639
0.0,Tentative,639
0.176795,Openness,639
0.942227,Conscientiousness,639
0.740232,Extraversion,639
0.95826,Agreeableness,639
0.672921,Emotional Range,639
0.062223,Anger,640
0.453092,Disgust,640
0.065431,Fear,640
0.685203,Joy,640
0.510047,Sadness,640
0.0,Analytical,640
0.638212,Confident,640
0.0,Tentative,640
0.208442,Openness,640
0.992416,Conscientiousness,640
0.63401,Extraversion,640
0.987784,Agreeableness,640
0.808211,Emotional Range,640
0.057462,Anger,641
0.100051,Disgust,641
0.083172,Fear,641
0.67753,Joy,641
0.534241,Sadness,641
0.0,Analytical,641
0.0,Confident,641
0.0,Tentative,641
0.219505,Openness,641
0.937572,Conscientiousness,641
0.563014,Extraversion,641
0.936187,Agreeableness,641
0.718285,Emotional Range,641
0.063417,Anger,642
0.091646,Disgust,642
0.056199,Fear,642
0.689623,Joy,642
0.497778,Sadness,642
0.412047,Analytical,642
0.690705,Confident,642
0.0,Tentative,642
0.179592,Openness,642
0.952768,Conscientiousness,642
0.68202,Extraversion,642
0.865601,Agreeableness,642
0.849479,Emotional Range,642
0.101893,Anger,643
0.132802,Disgust,643
0.115123,Fear,643
0.632592,Joy,643
0.564569,Sadness,643
0.407602,Analytical,643
0.0,Confident,643
0.007741,Tentative,643
0.249487,Openness,643
0.84554,Conscientiousness,643
0.919076,Extraversion,643
0.956597,Agreeableness,643
0.765403,Emotional Range,643
0.097988,Anger,644
0.511091,Disgust,644
0.071766,Fear,644
0.613576,Joy,644
0.18888,Sadness,644
0.163283,Analytical,644
0.394168,Confident,644
0.0,Tentative,644
0.156363,Openness,644
0.90747,Conscientiousness,644
0.867694,Extraversion,644
0.930641,Agreeableness,644
0.846649,Emotional Range,644
0.132813,Anger,645
0.479648,Disgust,645
0.127445,Fear,645
0.622784,Joy,645
0.55886,Sadness,645
0.0,Analytical,645
0.0,Confident,645
0.248782,Tentative,645
0.071342,Openness,645
0.770487,Conscientiousness,645
0.528572,Extraversion,645
0.853133,Agreeableness,645
0.629289,Emotional Range,645
0.068361,Anger,646
0.138545,Disgust,646
0.097545,Fear,646
0.651048,Joy,646
0.455764,Sadness,646
0.0,Analytical,646
0.0,Confident,646
0.112742,Tentative,646
0.143416,Openness,646
0.954885,Conscientiousness,646
0.635977,Extraversion,646
0.980715,Agreeableness,646
0.692557,Emotional Range,646
0.069377,Anger,647
0.101529,Disgust,647
0.079125,Fear,647
0.645572,Joy,647
0.136916,Sadness,647
0.0,Analytical,647
0.0,Confident,647
2.3e-05,Tentative,647
0.174215,Openness,647
0.865463,Conscientiousness,647
0.48489,Extraversion,647
0.953148,Agreeableness,647
0.578536,Emotional Range,647
0.083867,Anger,648
0.112035,Disgust,648
0.077253,Fear,648
0.622543,Joy,648
0.518912,Sadness,648
0.0,Analytical,648
0.0,Confident,648
0.023935,Tentative,648
0.182706,Openness,648
0.768191,Conscientiousness,648
0.680364,Extraversion,648
0.980635,Agreeableness,648
0.619467,Emotional Range,648
0.084815,Anger,649
0.126291,Disgust,649
0.069944,Fear,649
0.63683,Joy,649
0.149521,Sadness,649
0.0,Analytical,649
0.001208,Confident,649
0.0,Tentative,649
0.347674,Openness,649
0.990446,Conscientiousness,649
0.587349,Extraversion,649
0.982973,Agreeableness,649
0.849355,Emotional Range,649
0.123528,Anger,650
0.137974,Disgust,650
0.104938,Fear,650
0.597978,Joy,650
0.524731,Sadness,650
0.052227,Analytical,650
0.253693,Confident,650
0.0,Tentative,650
0.317475,Openness,650
0.960558,Conscientiousness,650
0.839519,Extraversion,650
0.812213,Agreeableness,650
0.919478,Emotional Range,650
0.111816,Anger,651
0.58257,Disgust,651
0.107743,Fear,651
0.551101,Joy,651
0.545551,Sadness,651
0.0,Analytical,651
0.0,Confident,651
1e-06,Tentative,651
0.117406,Openness,651
0.932899,Conscientiousness,651
0.510084,Extraversion,651
0.91209,Agreeableness,651
0.885489,Emotional Range,651
0.124897,Anger,652
0.560887,Disgust,652
0.129772,Fear,652
0.547053,Joy,652
0.510269,Sadness,652
0.0,Analytical,652
0.286016,Confident,652
0.0,Tentative,652
0.183656,Openness,652
0.957202,Conscientiousness,652
0.523315,Extraversion,652
0.88899,Agreeableness,652
0.764461,Emotional Range,652
0.069382,Anger,653
0.117689,Disgust,653
0.092661,Fear,653
0.637218,Joy,653
0.166037,Sadness,653
0.0,Analytical,653
0.0,Confident,653
0.028181,Tentative,653
0.175894,Openness,653
0.828744,Conscientiousness,653
0.46711,Extraversion,653
0.929781,Agreeableness,653
0.410972,Emotional Range,653
0.113811,Anger,654
0.540013,Disgust,654
0.113598,Fear,654
0.631227,Joy,654
0.486206,Sadness,654
0.0,Analytical,654
0.0,Confident,654
0.009637,Tentative,654
0.395575,Openness,654
0.744247,Conscientiousness,654
0.811921,Extraversion,654
0.958865,Agreeableness,654
0.503542,Emotional Range,654
0.085332,Anger,655
0.487898,Disgust,655
0.097349,Fear,655
0.680729,Joy,655
0.154232,Sadness,655
0.0,Analytical,655
0.621607,Confident,655
0.0,Tentative,655
0.284248,Openness,655
0.967372,Conscientiousness,655
0.598363,Extraversion,655
0.982089,Agreeableness,655
0.634457,Emotional Range,655
0.047038,Anger,656
0.072526,Disgust,656
0.061907,Fear,656
0.672545,Joy,656
0.479839,Sadness,656
0.126575,Analytical,656
0.0,Confident,656
0.00109,Tentative,656
0.291783,Openness,656
0.989988,Conscientiousness,656
0.753235,Extraversion,656
0.960601,Agreeableness,656
0.931806,Emotional Range,656
0.067084,Anger,657
0.125268,Disgust,657
0.098432,Fear,657
0.621384,Joy,657
0.497204,Sadness,657
0.001167,Analytical,657
0.29119,Confident,657
0.0,Tentative,657
0.255567,Openness,657
0.976859,Conscientiousness,657
0.730109,Extraversion,657
0.916376,Agreeableness,657
0.785487,Emotional Range,657
0.070991,Anger,658
0.115079,Disgust,658
0.104122,Fear,658
0.669041,Joy,658
0.451518,Sadness,658
0.17245,Analytical,658
0.0,Confident,658
0.00776,Tentative,658
0.222113,Openness,658
0.968398,Conscientiousness,658
0.839507,Extraversion,658
0.983538,Agreeableness,658
0.849492,Emotional Range,658
0.098289,Anger,659
0.076684,Disgust,659
0.086733,Fear,659
0.676445,Joy,659
0.138062,Sadness,659
0.122577,Analytical,659
0.0,Confident,659
0.089181,Tentative,659
0.267194,Openness,659
0.580839,Conscientiousness,659
0.903562,Extraversion,659
0.843738,Agreeableness,659
0.563107,Emotional Range,659
0.049733,Anger,660
0.102993,Disgust,660
0.074563,Fear,660
0.673172,Joy,660
0.161654,Sadness,660
0.0,Analytical,660
0.0,Confident,660
0.048035,Tentative,660
0.117319,Openness,660
0.819612,Conscientiousness,660
0.452331,Extraversion,660
0.910639,Agreeableness,660
0.667926,Emotional Range,660
0.082433,Anger,661
0.460549,Disgust,661
0.056005,Fear,661
0.618274,Joy,661
0.142982,Sadness,661
0.0,Analytical,661
0.060464,Confident,661
0.0,Tentative,661
0.362454,Openness,661
0.912735,Conscientiousness,661
0.73348,Extraversion,661
0.936098,Agreeableness,661
0.82813,Emotional Range,661
0.136386,Anger,662
0.607334,Disgust,662
0.142967,Fear,662
0.525427,Joy,662
0.558054,Sadness,662
0.068355,Analytical,662
0.0,Confident,662
0.41218,Tentative,662
0.496393,Openness,662
0.650048,Conscientiousness,662
0.754606,Extraversion,662
0.815828,Agreeableness,662
0.665331,Emotional Range,662
0.080406,Anger,663
0.11486,Disgust,663
0.107191,Fear,663
0.653719,Joy,663
0.513674,Sadness,663
0.00343,Analytical,663
0.0,Confident,663
0.00406,Tentative,663
0.313172,Openness,663
0.870816,Conscientiousness,663
0.911099,Extraversion,663
0.919988,Agreeableness,663
0.729775,Emotional Range,663
0.069487,Anger,664
0.134831,Disgust,664
0.400485,Fear,664
0.606215,Joy,664
0.476172,Sadness,664
0.0,Analytical,664
0.232173,Confident,664
0.0,Tentative,664
0.183046,Openness,664
0.918427,Conscientiousness,664
0.68296,Extraversion,664
0.879214,Agreeableness,664
0.736016,Emotional Range,664
0.075412,Anger,665
0.137138,Disgust,665
0.118858,Fear,665
0.61515,Joy,665
0.472266,Sadness,665
0.233895,Analytical,665
0.0,Confident,665
0.04449,Tentative,665
0.166236,Openness,665
0.921913,Conscientiousness,665
0.764084,Extraversion,665
0.932657,Agreeableness,665
0.775143,Emotional Range,665
0.107121,Anger,666
0.188324,Disgust,666
0.599874,Fear,666
0.542399,Joy,666
0.193707,Sadness,666
0.0,Analytical,666
0.391575,Confident,666
0.0,Tentative,666
0.340511,Openness,666
0.938281,Conscientiousness,666
0.774776,Extraversion,666
0.936826,Agreeableness,666
0.588665,Emotional Range,666
0.089718,Anger,667
0.122463,Disgust,667
0.547774,Fear,667
0.598883,Joy,667
0.606096,Sadness,667
0.0,Analytical,667
0.149045,Confident,667
0.0,Tentative,667
0.336234,Openness,667
0.987306,Conscientiousness,667
0.470685,Extraversion,667
0.945948,Agreeableness,667
0.747339,Emotional Range,667
0.082497,Anger,668
0.119726,Disgust,668
0.068339,Fear,668
0.629125,Joy,668
0.553504,Sadness,668
0.034119,Analytical,668
0.0,Confident,668
0.084906,Tentative,668
0.238699,Openness,668
0.921224,Conscientiousness,668
0.843118,Extraversion,668
0.942748,Agreeableness,668
0.732794,Emotional Range,668
0.064611,Anger,669
0.12192,Disgust,669
0.061433,Fear,669
0.646252,Joy,669
0.537147,Sadness,669
0.0,Analytical,669
0.436299,Confident,669
0.0,Tentative,669
0.126723,Openness,669
0.935917,Conscientiousness,669
0.398778,Extraversion,669
0.926135,Agreeableness,669
0.734405,Emotional Range,669
0.059949,Anger,670
0.114314,Disgust,670
0.105882,Fear,670
0.638726,Joy,670
0.459908,Sadness,670
0.0,Analytical,670
0.0,Confident,670
0.049343,Tentative,670
0.203523,Openness,670
0.736581,Conscientiousness,670
0.533755,Extraversion,670
0.929306,Agreeableness,670
0.30596,Emotional Range,670
0.155567,Anger,671
0.493908,Disgust,671
0.632201,Fear,671
0.585006,Joy,671
0.553406,Sadness,671
0.484382,Analytical,671
0.436541,Confident,671
0.0,Tentative,671
0.551023,Openness,671
0.972678,Conscientiousness,671
0.725741,Extraversion,671
0.783453,Agreeableness,671
0.84069,Emotional Range,671
0.124527,Anger,672
0.49912,Disgust,672
0.479063,Fear,672
0.553378,Joy,672
0.56629,Sadness,672
0.24531,Analytical,672
0.245304,Confident,672
0.0,Tentative,672
0.444117,Openness,672
0.984285,Conscientiousness,672
0.731255,Extraversion,672
0.851837,Agreeableness,672
0.877778,Emotional Range,672
0.081658,Anger,673
0.464312,Disgust,673
0.087062,Fear,673
0.584615,Joy,673
0.535533,Sadness,673
0.336637,Analytical,673
0.0,Confident,673
0.033696,Tentative,673
0.498409,Openness,673
0.974709,Conscientiousness,673
0.848418,Extraversion,673
0.986811,Agreeableness,673
0.77983,Emotional Range,673
0.095854,Anger,674
0.117754,Disgust,674
0.094621,Fear,674
0.59502,Joy,674
0.515958,Sadness,674
0.006509,Analytical,674
0.0,Confident,674
0.105179,Tentative,674
0.186315,Openness,674
0.979933,Conscientiousness,674
0.726874,Extraversion,674
0.969795,Agreeableness,674
0.827267,Emotional Range,674
0.069582,Anger,675
0.562445,Disgust,675
0.077452,Fear,675
0.606724,Joy,675
0.54171,Sadness,675
0.000169,Analytical,675
0.263767,Confident,675
0.0,Tentative,675
0.104383,Openness,675
0.860069,Conscientiousness,675
0.731508,Extraversion,675
0.820484,Agreeableness,675
0.823837,Emotional Range,675
0.109668,Anger,676
0.134681,Disgust,676
0.118685,Fear,676
0.649925,Joy,676
0.195208,Sadness,676
