"cspan_id","first_name","middle_name","last_name","suffix","twitter_account","title","in_office","leadership_role","is_senator","is_representative","state","stateAbb","district","next_election","date_of_birth","age","seniority","gender","party","state_rank","votes_with_party_pct","missed_votes","missed_votes_pct","dw_nominate"
76588,"Alex","","Mooney","","RepAlexMooney","Representative",TRUE,"",FALSE,TRUE,"West Virginia","WV","2",2018,"1971-06-05 00:00:00",47,4,"M","R","",93.87,13,1.33,0.567
42548,"Gwen","","Moore","","RepGwenMoore","Representative",TRUE,"",FALSE,TRUE,"Wisconsin","WI","4",2018,"1951-04-18 00:00:00",67,14,"F","D","",92.8,59,6.05,-0.53
78453,"Seth","","Moulton","","teammoulton","Representative",TRUE,"",FALSE,TRUE,"Massachusetts","MA","6",2018,"1978-10-24 00:00:00",40,4,"M","D","",93.07,9,0.92,-0.306
1034045,"Markwayne","","Mullin","","RepMullin","Representative",TRUE,"",FALSE,TRUE,"Oklahoma","OK","2",2018,"1977-07-26 00:00:00",41,6,"M","R","",97.2,11,1.13,0.503
623510,"Mick","","Mulvaney","","RepMickMulvaney","Representative",FALSE,"",FALSE,TRUE,"South Carolina","SC","5",2018,"1967-07-21 00:00:00",51,8,"M","R","",66.67,91,93.81,0.75
103502,"Stephanie","","Murphy","","RepStephMurphy","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","7",2018,"1978-09-16 00:00:00",40,2,"F","D","",85.26,26,2.66,-0.162
1003612,"Tim","","Murphy","","RepTimMurphy","Representative",FALSE,"",FALSE,TRUE,"Pennsylvania","PA","18",2018,"1952-09-11 00:00:00",66,16,"M","R","",91.8,9,1.58,0.258
26159,"Jerrold","","Nadler","","RepJerryNadler","Representative",TRUE,"",FALSE,TRUE,"New York","NY","10",2018,"1947-06-13 00:00:00",71,28,"M","D","",92.86,23,2.36,-0.509
57873,"Grace","F.","Napolitano","","GraceNapolitano","Representative",TRUE,"",FALSE,TRUE,"California","CA","32",2018,"1936-12-04 00:00:00",82,20,"F","D","",93.03,201,20.59,-0.446
6103,"Richard","E.","Neal","","RepRichardNeal","Representative",TRUE,"",FALSE,TRUE,"Massachusetts","MA","1",2018,"1949-02-14 00:00:00",70,30,"M","D","",95.5,21,2.15,-0.416
78315,"Dan","","Newhouse","","RepNewhouse","Representative",TRUE,"",FALSE,TRUE,"Washington","WA","4",2018,"1955-07-10 00:00:00",63,4,"M","R","",96.07,61,6.25,0.364
62717,"Kristi","","Noem","","RepKristiNoem","Representative",TRUE,"",FALSE,TRUE,"South Dakota","SD","At-Large",2018,"1971-11-30 00:00:00",47,8,"F","R","",95.77,78,7.99,0.396
1001760,"Rick","","Nolan","","USRepRickNolan","Representative",TRUE,"",FALSE,TRUE,"Minnesota","MN","8",2018,"1943-12-17 00:00:00",75,6,"M","D","",93,47,4.82,-0.374
76311,"Donald","W.","Norcross","","DonaldNorcross","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","1",2018,"1958-12-13 00:00:00",60,6,"M","D","",93.55,15,1.54,-0.4
61996,"Ralph","","Norman","","RepRalphNorman","Representative",TRUE,"",FALSE,TRUE,"South Carolina","SC","5",2018,"1953-06-20 00:00:00",65,2,"M","R","",95.35,6,0.92,NA
1003553,"Devin","","Nunes","","Rep_DevinNunes","Representative",TRUE,"",FALSE,TRUE,"California","CA","22",2018,"1973-10-01 00:00:00",45,16,"M","R","",96.77,15,1.54,0.449
104523,"Tom","","O'Halleran","","repohalleran","Representative",TRUE,"",FALSE,TRUE,"Arizona","AZ","1",2018,"1946-01-24 00:00:00",73,2,"M","D","",85.94,9,0.92,-0.158
79697,"Beto","","O'Rourke","","RepBetoORourke","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","16",2018,"1972-09-26 00:00:00",46,6,"M","D","",91.85,31,3.18,-0.319
1031361,"Pete","","Olson","","RepPeteOlson","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","22",2018,"1962-12-09 00:00:00",56,10,"M","R","",98.53,25,2.56,0.54
61886,"Steven","","Palazzo","","CongPalazzo","Representative",TRUE,"",FALSE,TRUE,"Mississippi","MS","4",2018,"1970-02-21 00:00:00",49,8,"M","R","",95.44,54,5.53,0.492
6107,"Frank","","Pallone","","FrankPallone","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","6",2018,"1951-10-30 00:00:00",67,32,"M","D","",94.15,1,0.1,-0.4
76094,"Gary","","Palmer","","USRepGaryPalmer","Representative",TRUE,"",FALSE,TRUE,"Alabama","AL","6",2018,"1954-05-14 00:00:00",64,4,"M","R","",95.11,15,1.54,0.778
104727,"Jimmy","","Panetta","","RepJimmyPanetta","Representative",TRUE,"",FALSE,TRUE,"California","CA","20",2018,"1969-10-01 00:00:00",49,2,"M","D","",93.44,1,0.1,-0.314
45543,"Bill","","Pascrell","Jr.","BillPascrell","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","9",2018,"1937-01-25 00:00:00",82,22,"M","D","",94.51,29,2.97,-0.366
1030000,"Erik","","Paulsen","","RepErikPaulsen","Representative",TRUE,"",FALSE,TRUE,"Minnesota","MN","3",2018,"1965-05-14 00:00:00",53,10,"M","R","",90.47,0,0,0.407
65639,"Donald","M.","Payne","Jr.","RepDonaldPayne","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","10",2018,"1958-12-17 00:00:00",60,8,"M","D","",94.53,81,8.3,-0.505
12063,"Steve","","Pearce","","RepStevePearce","Representative",TRUE,"",FALSE,TRUE,"New Mexico","NM","2",2018,"1947-08-24 00:00:00",71,8,"M","R","",91.93,71,7.27,0.47
6153,"Nancy","","Pelosi","","NancyPelosi","Representative",TRUE,"Minority Leader",FALSE,TRUE,"California","CA","12",2018,"1940-03-26 00:00:00",79,30,"F","D","",94.17,101,10.35,-0.492
1021382,"Ed","","Perlmutter","","RepPerlmutter","Representative",TRUE,"",FALSE,TRUE,"Colorado","CO","7",2018,"1953-05-01 00:00:00",65,12,"M","D","",92.22,38,3.89,-0.284
79873,"Scott","","Perry","","RepScottPerry","Representative",TRUE,"",FALSE,TRUE,"Pennsylvania","PA","4",2018,"1962-05-27 00:00:00",56,6,"M","R","",91.13,18,1.84,0.656
79661,"Scott","","Peters","","RepScottPeters","Representative",TRUE,"",FALSE,TRUE,"California","CA","52",2018,"1958-06-17 00:00:00",60,6,"M","D","",86.17,14,1.43,-0.174
23978,"Collin","C.","Peterson","","","Representative",TRUE,"",FALSE,TRUE,"Minnesota","MN","7",2018,"1944-06-29 00:00:00",74,28,"M","D","",73.97,8,0.82,-0.146
1002167,"Chellie","","Pingree","","ChelliePingree","Representative",TRUE,"",FALSE,TRUE,"Maine","ME","1",2018,"1955-04-02 00:00:00",64,10,"F","D","",94.34,39,4,-0.427
9265861,"Robert","","Pittenger","","RepPittenger","Representative",TRUE,"",FALSE,TRUE,"North Carolina","NC","9",2018,"1948-08-15 00:00:00",70,6,"M","R","",94.24,38,3.89,0.563
79688,"Mark","","Pocan","","RepMarkPocan","Representative",TRUE,"",FALSE,TRUE,"Wisconsin","WI","2",2018,"1964-08-14 00:00:00",54,6,"M","D","",93.25,132,13.52,-0.552
1011398,"Ted","","Poe","","JudgeTedPoe","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","2",2018,"1948-09-10 00:00:00",70,14,"M","R","",91.08,68,6.97,0.593
76253,"Bruce","","Poliquin","","RepPoliquin","Representative",TRUE,"",FALSE,TRUE,"Maine","ME","2",2018,"1953-11-01 00:00:00",65,4,"M","R","",91.09,11,1.13,0.37
1031300,"Jared","","Polis","","JaredPolis","Representative",TRUE,"",FALSE,TRUE,"Colorado","CO","2",2018,"1975-05-12 00:00:00",43,10,"M","D","",90.68,75,7.68,-0.28
623387,"Mike","","Pompeo","","RepMikePompeo","Representative",FALSE,"",FALSE,TRUE,"Kansas","KS","4",2018,"1963-12-30 00:00:00",55,8,"M","R","",0,59,96.72,0.66
88959,"Bill","","Posey","","CongBillPosey","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","8",2018,"1947-12-18 00:00:00",71,10,"M","R","",95.28,107,10.96,0.51
1013044,"Tom","","Price","","RepTomPrice","Representative",FALSE,"",FALSE,TRUE,"Georgia","GA","6",2018,"1954-10-08 00:00:00",64,14,"M","R","",33.33,82,96.47,0.644
6748,"David","E.","Price","","RepDavidEPrice","Representative",TRUE,"",FALSE,TRUE,"North Carolina","NC","4",2018,"1940-08-17 00:00:00",78,30,"M","D","",95.85,11,1.13,-0.34
9263344,"Mike","","Quigley","","RepMikeQuigley","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","5",2018,"1958-10-17 00:00:00",60,10,"M","D","",95.22,35,3.59,-0.317
12924,"Jamie","","Raskin","","repraskin","Representative",TRUE,"",FALSE,TRUE,"Maryland","MD","8",2018,"1962-12-13 00:00:00",56,2,"M","D","",94.21,9,0.92,-0.601
76455,"John","","Ratcliffe","","RepRatcliffe","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","4",2018,"1965-10-20 00:00:00",53,4,"M","R","",94.05,18,1.84,0.744
623468,"Tom","","Reed","","RepTomReed","Representative",TRUE,"",FALSE,TRUE,"New York","NY","23",2018,"1971-11-18 00:00:00",47,10,"M","R","",89.9,16,1.64,0.298
1013064,"Dave","","Reichert","","DaveReichert","Representative",TRUE,"",FALSE,TRUE,"Washington","WA","8",2018,"1950-08-29 00:00:00",68,14,"M","R","",90.15,32,3.28,0.223
62686,"Jim","","Renacci","","RepJimRenacci","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","16",2018,"1958-12-03 00:00:00",60,8,"M","R","",92.47,113,11.58,0.385
79473,"Tom","","Rice","","RepTomRice","Representative",TRUE,"",FALSE,TRUE,"South Carolina","SC","7",2018,"1957-08-04 00:00:00",61,6,"M","R","",94.39,14,1.43,0.576
76332,"Kathleen","","Rice","","RepKathleenRice","Representative",TRUE,"",FALSE,TRUE,"New York","NY","4",2018,"1965-02-15 00:00:00",54,4,"F","D","",92.76,37,3.79,-0.286
62391,"Cedric","","Richmond","","RepRichmond","Representative",TRUE,"",FALSE,TRUE,"Louisiana","LA","2",2018,"1973-09-13 00:00:00",45,8,"M","D","",92.62,95,9.73,-0.469
61712,"Martha","","Roby","","RepMarthaRoby","Representative",TRUE,"",FALSE,TRUE,"Alabama","AL","2",2018,"1976-07-27 00:00:00",42,8,"F","R","",97,9,0.92,0.366
1031360,"Phil","","Roe","","DrPhilRoe","Representative",TRUE,"",FALSE,TRUE,"Tennessee","TN","1",2018,"1945-07-21 00:00:00",73,10,"M","R","",96.4,5,0.51,0.494
6739,"Harold","","Rogers","","RepHalRogers","Representative",TRUE,"",FALSE,TRUE,"Kentucky","KY","5",2018,"1937-12-31 00:00:00",81,38,"M","R","",96.21,79,8.09,0.332
1014740,"Mike","D.","Rogers","","RepMikeRogersAL","Representative",TRUE,"",FALSE,TRUE,"Alabama","AL","3",2018,"1958-07-16 00:00:00",60,18,"M","R","",93.33,16,1.64,0.338
5590,"Dana","","Rohrabacher","","","Representative",TRUE,"",FALSE,TRUE,"California","CA","48",2018,"1947-06-21 00:00:00",71,30,"M","R","",91.72,94,9.63,0.628
61832,"Todd","","Rokita","","ToddRokita","Representative",TRUE,"",FALSE,TRUE,"Indiana","IN","4",2018,"1970-02-09 00:00:00",49,8,"M","R","",93.49,24,2.46,0.595
73021,"Francis","","Rooney","","RepRooney","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","19",2018,"1953-12-04 00:00:00",65,2,"M","R","",97.27,96,9.84,0.581
1030486,"Tom","","Rooney","","TomRooney","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","17",2018,"1970-11-21 00:00:00",48,10,"M","R","",95.5,87,8.91,0.461
3206,"Ileana","","Ros-Lehtinen","","RosLehtinen","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","27",2018,"1952-07-15 00:00:00",66,30,"F","R","",84.79,128,13.11,0.245
104738,"Jacky","","Rosen","","RepJackyRosen","Representative",TRUE,"",FALSE,TRUE,"Nevada","NV","3",2018,"1957-08-02 00:00:00",61,2,"F","D","",89.12,29,2.97,-0.214
1021912,"Peter","","Roskam","","PeterRoskam","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","6",2018,"1961-09-13 00:00:00",57,12,"M","R","",92.57,34,3.48,0.434
62532,"Dennis","","Ross","","RepDennisRoss","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","15",2018,"1959-10-18 00:00:00",59,8,"M","R","",98.28,103,10.55,0.534
61949,"Keith","","Rothfus","","KeithRothfus","Representative",TRUE,"",FALSE,TRUE,"Pennsylvania","PA","12",2018,"1962-04-25 00:00:00",56,6,"M","R","",96.19,4,0.41,0.491
79710,"David","","Rouzer","","RepDavidRouzer","Representative",TRUE,"",FALSE,TRUE,"North Carolina","NC","7",2018,"1972-02-16 00:00:00",47,4,"M","R","",93.89,11,1.13,0.618
26136,"Lucille","","Roybal-Allard","","RepRoybalAllard","Representative",TRUE,"",FALSE,TRUE,"California","CA","40",2018,"1941-06-12 00:00:00",77,26,"F","D","",95.56,31,3.18,-0.47
28461,"Edward","","Royce","","RepEdRoyce","Representative",TRUE,"",FALSE,TRUE,"California","CA","39",2018,"1951-10-12 00:00:00",67,26,"M","R","",96.69,9,0.92,0.662
79727,"Raul","","Ruiz","","CongressmanRuiz","Representative",TRUE,"",FALSE,TRUE,"California","CA","36",2018,"1972-08-25 00:00:00",46,6,"M","D","",91.45,5,0.51,-0.234
49155,"C.A. Dutch","","Ruppersberger","","Call_Me_Dutch","Representative",TRUE,"",FALSE,TRUE,"Maryland","MD","2",2018,"1946-01-31 00:00:00",73,16,"M","D","",91.35,17,1.74,-0.298
26127,"Bobby","L.","Rush","","RepBobbyRush","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","1",2018,"1946-11-23 00:00:00",72,26,"M","D","",93.77,222,22.75,-0.478
77286,"Steve","","Russell","","RepRussell","Representative",TRUE,"",FALSE,TRUE,"Oklahoma","OK","5",2018,"1963-05-25 00:00:00",55,4,"M","R","",95.47,27,2.77,0.469
104531,"John","","Rutherford","","RepRutherfordFL","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","4",2018,"1952-09-02 00:00:00",66,2,"M","R","",95.51,63,6.45,0.355
1003608,"Tim","","Ryan","","RepTimRyan","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","13",2018,"1973-07-16 00:00:00",45,16,"M","D","",94.72,67,6.86,-0.403
57970,"Paul","D.","Ryan","","SpeakerRyan","Representative",TRUE,"Speaker of the House",FALSE,TRUE,"Wisconsin","WI","1",2018,"1970-01-29 00:00:00",49,20,"M","R","",84,951,97.44,0.556
1003554,"Linda","T.","Sánchez","","RepLindaSanchez","Representative",TRUE,"",FALSE,TRUE,"California","CA","38",2018,"1969-01-28 00:00:00",50,16,"F","D","",95.46,28,2.87,-0.505
6513,"Mark","","Sanford","","RepSanfordSC","Representative",TRUE,"",FALSE,TRUE,"South Carolina","SC","1",2018,"1960-05-28 00:00:00",58,6,"M","R","",85.88,27,2.77,0.697
1022884,"John","","Sarbanes","","RepSarbanes","Representative",TRUE,"",FALSE,TRUE,"Maryland","MD","3",2018,"1962-05-22 00:00:00",56,12,"M","D","",95.15,6,0.61,-0.462
1015311,"Steve","","Scalise","","SteveScalise","Representative",TRUE,"Majority Whip",FALSE,TRUE,"Louisiana","LA","1",2018,"1965-10-06 00:00:00",53,12,"M","R","",98.27,340,34.84,0.559
57874,"Jan","","Schakowsky","","JanSchakowsky","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","9",2018,"1944-05-26 00:00:00",74,20,"F","D","",93.58,10,1.02,-0.605
90167,"Adam","B.","Schiff","","RepAdamSchiff","Representative",TRUE,"",FALSE,TRUE,"California","CA","28",2018,"1960-06-22 00:00:00",58,18,"M","D","",95.57,6,0.61,-0.347
63948,"Brad","","Schneider","","repschneider","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","10",2018,"1961-08-20 00:00:00",57,2,"M","D","",86.2,12,1.23,-0.18
1031358,"Kurt","","Schrader","","RepSchrader","Representative",TRUE,"",FALSE,TRUE,"Oregon","OR","5",2018,"1951-10-19 00:00:00",67,10,"M","D","",86.78,15,1.57,-0.189
5205,"David","","Schweikert","","RepDavid","Representative",TRUE,"",FALSE,TRUE,"Arizona","AZ","6",2018,"1962-03-03 00:00:00",57,8,"M","R","",95.77,6,0.61,0.631
1003567,"David","","Scott","","RepDavidScott","Representative",TRUE,"",FALSE,TRUE,"Georgia","GA","13",2018,"1945-06-27 00:00:00",73,16,"M","D","",91.44,41,4.2,-0.303
25888,"Robert","C.","Scott","","BobbyScott","Representative",TRUE,"",FALSE,TRUE,"Virginia","VA","3",2018,"1947-04-30 00:00:00",71,26,"M","D","",93.3,6,0.61,-0.453
623344,"Austin","","Scott","","AustinScottGA08","Representative",TRUE,"",FALSE,TRUE,"Georgia","GA","8",2018,"1969-12-10 00:00:00",49,8,"M","R","",96.79,9,0.92,0.576
1507,"F.","James","Sensenbrenner","","JimPressOffice","Representative",TRUE,"",FALSE,TRUE,"Wisconsin","WI","5",2018,"1943-06-14 00:00:00",75,40,"M","R","",94.74,6,0.61,0.647
14306,"JosÃ©","E.","Serrano","","RepJoseSerrano","Representative",TRUE,"",FALSE,TRUE,"New York","NY","15",2018,"1943-10-24 00:00:00",75,30,"M","D","",94.24,3,0.31,-0.489
36807,"Pete","","Sessions","","PeteSessions","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","32",2018,"1955-03-22 00:00:00",64,22,"M","R","",98.44,13,1.33,0.587
623257,"Terri","","Sewell","","RepTerriSewell","Representative",TRUE,"",FALSE,TRUE,"Alabama","AL","7",2018,"1965-01-01 00:00:00",54,8,"F","D","",93.2,49,5.02,-0.393
1021773,"Carol","","Shea-Porter","","repsheaporter","Representative",TRUE,"",FALSE,TRUE,"New Hampshire","NH","1",2018,"1952-12-02 00:00:00",66,8,"F","D","",92.44,37,3.79,-0.313
45124,"Brad","","Sherman","","BradSherman","Representative",TRUE,"",FALSE,TRUE,"California","CA","30",2018,"1954-10-24 00:00:00",64,22,"M","D","",92,14,1.43,-0.343
30623,"John","","Shimkus","","RepShimkus","Representative",TRUE,"",FALSE,TRUE,"Illinois","IL","15",2018,"1958-02-21 00:00:00",61,22,"M","R","",95.86,10,1.02,0.372
89108,"Bill","","Shuster","","RepBillShuster","Representative",TRUE,"",FALSE,TRUE,"Pennsylvania","PA","9",2018,"1961-01-10 00:00:00",58,18,"M","R","",95.85,61,6.25,0.375
57889,"Mike","","Simpson","","CongMikeSimpson","Representative",TRUE,"",FALSE,TRUE,"Idaho","ID","2",2018,"1950-09-08 00:00:00",68,20,"M","R","",95.24,51,5.23,0.293
68489,"Kyrsten","","Sinema","","RepSinema","Representative",TRUE,"",FALSE,TRUE,"Arizona","AZ","9",2018,"1976-07-12 00:00:00",42,6,"F","D","",77.46,53,5.43,-0.11
1022293,"Albio","","Sires","","RepSires","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","8",2018,"1951-01-26 00:00:00",68,14,"M","D","",94.9,54,5.53,-0.401
1755,"Louise","M.","Slaughter","","LouiseSlaughter","Representative",FALSE,"",FALSE,TRUE,"New York","NY","25",2018,"1929-08-14 00:00:00",89,32,"F","D","",94.68,112,13.56,-0.465
6411,"Christopher","H.","Smith","","RepChrisSmith","Representative",TRUE,"",FALSE,TRUE,"New Jersey","NJ","4",2018,"1953-03-04 00:00:00",66,38,"M","R","",87.51,7,0.72,0.159
71083,"Jason","","Smith","","RepJasonSmith","Representative",TRUE,"",FALSE,TRUE,"Missouri","MO","8",2018,"1980-06-16 00:00:00",38,6,"M","R","",94.86,22,2.25,0.611
8884,"Lamar","","Smith","","LamarSmithTX21","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","21",2018,"1947-11-19 00:00:00",71,32,"M","R","",98.16,51,5.23,0.425
44329,"Adam","","Smith","","RepAdamSmith","Representative",TRUE,"",FALSE,TRUE,"Washington","WA","9",2018,"1965-06-15 00:00:00",53,22,"M","D","",92.32,25,2.56,-0.282
1022845,"Adrian","","Smith","","RepAdrianSmith","Representative",TRUE,"",FALSE,TRUE,"Nebraska","NE","3",2018,"1970-12-19 00:00:00",48,12,"M","R","",97.26,28,2.87,0.509
103540,"Lloyd","","Smucker","","RepSmucker","Representative",TRUE,"",FALSE,TRUE,"Pennsylvania","PA","16",2018,"1964-01-23 00:00:00",55,2,"M","R","",95.75,12,1.23,0.334
104534,"Darren","","Soto","","RepDarrenSoto","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","9",2018,"1978-02-25 00:00:00",41,2,"M","D","",94.44,5,0.51,-0.357
1027627,"Jackie","","Speier","","RepSpeier","Representative",TRUE,"",FALSE,TRUE,"California","CA","14",2018,"1950-05-14 00:00:00",68,12,"F","D","",93.36,72,7.38,-0.385
76364,"Elise","","Stefanik","","RepStefanik","Representative",TRUE,"",FALSE,TRUE,"New York","NY","21",2018,"1984-07-02 00:00:00",34,4,"F","R","",91.04,5,0.51,0.217
68466,"Chris","","Stewart","","RepChrisStewart","Representative",TRUE,"",FALSE,TRUE,"Utah","UT","2",2018,"1960-07-15 00:00:00",58,6,"M","R","",97.29,17,1.74,0.522
62320,"Steve","","Stivers","","RepSteveStivers","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","15",2018,"1965-03-24 00:00:00",54,8,"M","R","",91.4,69,7.07,0.299
104747,"Thomas","","Suozzi","","RepTomSuozzi","Representative",TRUE,"",FALSE,TRUE,"New York","NY","3",2018,"1962-08-31 00:00:00",56,2,"M","D","",88.19,28,2.87,-0.188
79729,"Eric","","Swalwell","","RepSwalwell","Representative",TRUE,"",FALSE,TRUE,"California","CA","15",2018,"1980-11-16 00:00:00",38,6,"M","D","",93.76,31,3.18,-0.36
2737,"Mark","","Takano","","RepMarkTakano","Representative",TRUE,"",FALSE,TRUE,"California","CA","41",2018,"1960-12-10 00:00:00",58,6,"M","D","",93.29,22,2.25,-0.471
96047,"Scott","","Taylor","","RepScottTaylor","Representative",TRUE,"",FALSE,TRUE,"Virginia","VA","2",2018,"1979-06-27 00:00:00",39,2,"M","R","",96.3,31,3.18,0.478
103481,"Claudia","","Tenney","","RepTenney","Representative",TRUE,"",FALSE,TRUE,"New York","NY","22",2018,"1961-02-04 00:00:00",58,2,"F","R","",92.47,7,0.72,0.272
7304,"Bennie","","Thompson","","BennieGThompson","Representative",TRUE,"",FALSE,TRUE,"Mississippi","MS","2",2018,"1948-01-28 00:00:00",71,26,"M","D","",94.17,32,3.28,-0.514
1031359,"Glenn","","Thompson","","CongressmanGT","Representative",TRUE,"",FALSE,TRUE,"Pennsylvania","PA","5",2018,"1959-07-27 00:00:00",59,10,"M","R","",91.42,9,0.92,0.308
57872,"Mike","","Thompson","","RepThompson","Representative",TRUE,"",FALSE,TRUE,"California","CA","5",2018,"1951-01-24 00:00:00",68,20,"M","D","",93.17,25,2.56,-0.395
36814,"William","M.","Thornberry","","MacTXPress","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","13",2018,"1958-07-15 00:00:00",60,24,"M","R","",97.93,11,1.13,0.529
88155,"Pat","","Tiberi","","TiberiPress","Representative",FALSE,"",FALSE,TRUE,"Ohio","OH","12",2018,"1962-10-21 00:00:00",56,18,"M","R","",94.54,88,12.07,0.386
60384,"Scott","","Tipton","","RepTipton","Representative",TRUE,"",FALSE,TRUE,"Colorado","CO","3",2018,"1956-11-09 00:00:00",62,8,"M","R","",91.92,11,1.13,0.455
1021622,"Dina","","Titus","","RepDinaTitus","Representative",TRUE,"",FALSE,TRUE,"Nevada","NV","1",2018,"1950-05-23 00:00:00",68,6,"F","D","",93.1,77,7.89,-0.296
1031353,"Paul","","Tonko","","RepPaulTonko","Representative",TRUE,"",FALSE,TRUE,"New York","NY","20",2018,"1949-06-18 00:00:00",69,10,"M","D","",93.49,8,0.82,-0.423
76129,"Norma","","Torres","","NormaJTorres","Representative",TRUE,"",FALSE,TRUE,"California","CA","35",2018,"1965-04-04 00:00:00",54,4,"F","D","",94.33,24,2.46,-0.357
76679,"Dave","","Trott","","repdavetrott","Representative",TRUE,"",FALSE,TRUE,"Michigan","MI","11",2018,"1960-10-16 00:00:00",58,4,"M","R","",96.42,55,5.64,0.371
21764,"Niki","","Tsongas","","NikiInTheHouse","Representative",TRUE,"",FALSE,TRUE,"Massachusetts","MA","3",2018,"1946-04-26 00:00:00",72,12,"F","D","",94.08,98,10.04,-0.398
1003607,"Michael","R.","Turner","","RepMikeTurner","Representative",TRUE,"",FALSE,TRUE,"Ohio","OH","10",2018,"1960-01-11 00:00:00",59,16,"M","R","",91.7,24,2.46,0.267
12127,"Fred","","Upton","","RepFredUpton","Representative",TRUE,"",FALSE,TRUE,"Michigan","MI","6",2018,"1953-04-23 00:00:00",65,32,"M","R","",89.65,10,1.02,0.339
623702,"David","","Valadao","","RepDavidValadao","Representative",TRUE,"",FALSE,TRUE,"California","CA","21",2018,"1977-04-14 00:00:00",41,6,"M","R","",91.63,20,2.05,0.255
8297,"Juan","","Vargas","","RepJuanVargas","Representative",TRUE,"",FALSE,TRUE,"California","CA","51",2018,"1961-03-07 00:00:00",58,6,"M","D","",94,42,4.3,-0.39
79466,"Marc","","Veasey","","RepVeasey","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","33",2018,"1971-01-03 00:00:00",48,6,"M","D","",92.68,6,0.61,-0.415
95434,"Filemon","","Vela","","RepFilemonVela","Representative",TRUE,"",FALSE,TRUE,"Texas","TX","34",2018,"1963-02-13 00:00:00",56,6,"M","D","",89.16,26,2.66,-0.311
26160,"Nydia","M.","VelÃ¡zquez","","NydiaVelazquez","Representative",TRUE,"",FALSE,TRUE,"New York","NY","7",2018,"1953-03-28 00:00:00",66,26,"F","D","",94.04,20,2.05,-0.545
6785,"Peter","J.","Visclosky","","RepVisclosky","Representative",TRUE,"",FALSE,TRUE,"Indiana","IN","1",2018,"1949-08-13 00:00:00",69,34,"M","D","",94.53,44,4.51,-0.402
82702,"Ann","","Wagner","","RepAnnWagner","Representative",TRUE,"",FALSE,TRUE,"Missouri","MO","2",2018,"1962-09-13 00:00:00",56,6,"F","R","",97.86,42,4.3,0.47
1022844,"Tim","","Walberg","","RepWalberg","Representative",TRUE,"",FALSE,TRUE,"Michigan","MI","7",2018,"1951-04-12 00:00:00",67,8,"M","R","",93.94,2,0.2,0.527
57892,"Greg","","Walden","","RepGregWalden","Representative",TRUE,"",FALSE,TRUE,"Oregon","OR","2",2018,"1957-01-10 00:00:00",62,20,"M","R","",94.32,7,0.72,0.339
76376,"Mark","","Walker","","RepMarkWalker","Representative",TRUE,"",FALSE,TRUE,"North Carolina","NC","6",2018,"1969-05-20 00:00:00",49,4,"M","R","",96.42,25,2.56,0.603
95005,"Jackie","","Walorski","","RepWalorski","Representative",TRUE,"",FALSE,TRUE,"Indiana","IN","2",2018,"1963-08-17 00:00:00",55,6,"F","R","",97.93,9,0.92,0.447
76141,"Mimi","","Walters","","RepMimiWalters","Representative",TRUE,"",FALSE,TRUE,"California","CA","45",2018,"1962-05-14 00:00:00",56,4,"F","R","",98.33,20,2.05,0.425
1018510,"Tim","","Walz","","RepTimWalz","Representative",TRUE,"",FALSE,TRUE,"Minnesota","MN","1",2018,"1964-04-06 00:00:00",55,12,"M","D","",92.7,195,19.98,-0.273
86882,"Debbie","","Wasserman Schultz","","RepDWStweets","Representative",TRUE,"",FALSE,TRUE,"Florida","FL","23",2018,"1966-09-27 00:00:00",52,14,"F","D","",93.52,66,6.76,-0.428
1953,"Maxine","","Waters","","MaxineWaters","Representative",TRUE,"",FALSE,TRUE,"California","CA","43",2018,"1938-08-15 00:00:00",80,28,"F","D","",93.23,46,4.71,-0.659
